brand,model,year,title,predicted_path,starting_price,source,verified_on
Lexus,LX,2026,"2026 Lexus LX Specs, Price & Trims",/2026/08/2026-lexus-lx-specs-price-and-trims.html,"$108,050",https://pressroom.lexus.com/lexus-flagship-suv-returns-for-2026-with-an-f-sport-appearance-package/,2026-09-14
Lexus,RZ,2026,"2026 Lexus RZ Specs, Price & Trims",/2026/08/2026-lexus-rz-specs-price-and-trims.html,"$47,395",https://pressroom.lexus.com/2026-lexus-rz-adds-more-power-and-performance-2/,2026-09-14
Volvo,EX30,2026,"2026 Volvo EX30 Specs, Price & Trims",/2026/08/2026-volvo-ex30-specs-price-and-trims.html,"$40,345",https://www.volvocars.com/us/cars/ex30-electric/,2026-09-14
Volvo,EX40,2026,"2026 Volvo EX40 Specs, Price & Trims",/2026/08/2026-volvo-ex40-specs-price-and-trims.html,"$56,545",https://www.volvocars.com/us/cars/ex40-electric/,2026-09-14
Volvo,EX90,2026,"2026 Volvo EX90 Specs, Price & Trims",/2026/08/2026-volvo-ex90-specs-price-and-trims.html,"$78,090",https://www.volvocars.com/us/cars/ex90-electric/,2026-09-14
Volvo,XC40,2026,"2026 Volvo XC40 Specs, Price & Trims",/2026/08/2026-volvo-xc40-specs-price-and-trims.html,"$41,295",https://www.volvocars.com/us/cars/xc40/,2026-09-14
Volvo,XC60,2026,"2026 Volvo XC60 Specs, Price & Trims",/2026/08/2026-volvo-xc60-specs-price-and-trims.html,"$51,095",https://www.volvocars.com/us/cars/xc60/,2026-09-14
Volvo,XC90,2026,"2026 Volvo XC90 Specs, Price & Trims",/2026/08/2026-volvo-xc90-specs-price-and-trims.html,"$62,445",https://www.volvocars.com/us/cars/xc90/,2026-09-14
Volvo,V60 Cross Country,2026,"2026 Volvo V60 Cross Country Specs, Price & Trims",/2026/08/2026-volvo-v60-cross-country-specs-price-and-trims.html,"$48,695",https://www.volvocars.com/us/cars/v60-cross-country/,2026-09-14
Subaru,Outback,2026,"2026 Subaru Outback Specs, Price & Trims",/2026/08/2026-subaru-outback-specs-price-and-trims.html,"$34,995",https://www.subaru.com/vehicles/outback/2026.html,2026-09-14
Subaru,Crosstrek,2026,"2026 Subaru Crosstrek Specs, Price & Trims",/2026/08/2026-subaru-crosstrek-specs-price-and-trims.html,"$26,995",https://www.subaru.com/vehicles/crosstrek/2026.html,2026-09-14
Subaru,Forester,2026,"2026 Subaru Forester Specs, Price & Trims",/2026/08/2026-subaru-forester-specs-price-and-trims.html,"$29,995",https://www.subaru.com/vehicles/forester/2026.html,2026-09-14
Subaru,Uncharted,2027,"2027 Subaru Uncharted Specs, Price & Trims",/2026/08/2027-subaru-uncharted-specs-price-and-trims.html,"$34,995+",https://www.subaru.com/vehicles.html,2026-09-14
Subaru,Solterra,2026,"2026 Subaru Solterra Specs, Price & Trims",/2026/08/2026-subaru-solterra-specs-price-and-trims.html,"$38,495",https://www.subaru.com/vehicles/solterra/2026.html,2026-09-14
Subaru,Trailseeker,2026,"2026 Subaru Trailseeker Specs, Price & Trims",/2026/08/2026-subaru-trailseeker-specs-price-and-trims.html,"$39,995",https://www.subaru.com/vehicles/trailseeker/2026.html,2026-09-14
Subaru,Ascent,2027,"2027 Subaru Ascent Specs, Price & Trims",/2026/08/2027-subaru-ascent-specs-price-and-trims.html,"$40,795",https://www.subaru.com/vehicles/ascent/2027.html,2026-09-14
Subaru,Impreza,2026,"2026 Subaru Impreza Specs, Price & Trims",/2026/08/2026-subaru-impreza-specs-price-and-trims.html,"$26,595",https://www.subaru.com/vehicles/impreza/2026.html,2026-09-14
Subaru,BRZ,2027,"2027 Subaru BRZ Specs, Price & Trims",/2026/08/2027-subaru-brz-specs-price-and-trims.html,"$36,140",https://www.subaru.com/vehicles/brz/2027.html,2026-09-14
Subaru,WRX,2026,"2026 Subaru WRX Specs, Price & Trims",/2026/08/2026-subaru-wrx-specs-price-and-trims.html,"$32,495",https://www.subaru.com/vehicles/wrx/2026.html,2026-09-14
Mazda,Mazda3,2027,"2027 Mazda Mazda3 Specs, Price & Trims",/2026/08/2027-mazda-mazda3-specs-price-and-trims.html,"$24,650+ sedan / $25,650+ hatch",https://www.mazdausa.com/vehicles,2026-09-14
Mazda,CX-90,2026,"2026 Mazda CX-90 Specs, Price & Trims",/2026/08/2026-mazda-cx-90-specs-price-and-trims.html,"$39,300",https://www.mazdausa.com/vehicles/cx-90,2026-09-14
Mazda,CX-70,2026,"2026 Mazda CX-70 Specs, Price & Trims",/2026/08/2026-mazda-cx-70-specs-price-and-trims.html,"$42,750",https://www.mazdausa.com/vehicles/cx-70,2026-09-14
Mazda,CX-50,2026,"2026 Mazda CX-50 Specs, Price & Trims",/2026/08/2026-mazda-cx-50-specs-price-and-trims.html,"$29,900",https://www.mazdausa.com/vehicles/cx-50,2026-09-14
Mazda,CX-30,2026,"2026 Mazda CX-30 Specs, Price & Trims",/2026/08/2026-mazda-cx-30-specs-price-and-trims.html,"$26,375",https://www.mazdausa.com/vehicles/cx-30,2026-09-14
Mazda,CX-5,2026,"2026 Mazda CX-5 Specs, Price & Trims",/2026/08/2026-mazda-cx-5-specs-price-and-trims.html,"$29,990",https://www.mazdausa.com/vehicles/cx-5,2026-09-14
Mazda,MX-5 Miata,2026,"2026 Mazda MX-5 Miata Specs, Price & Trims",/2026/08/2026-mazda-mx-5-miata-specs-price-and-trims.html,"$30,430",https://www.mazdausa.com/vehicles/mx-5-miata,2026-09-14
Mazda,Mazda3 Sedan,2026,"2026 Mazda Mazda3 Sedan Specs, Price & Trims",/2026/08/2026-mazda-mazda3-sedan-specs-price-and-trims.html,"$24,650",https://www.mazdausa.com/vehicles/mazda3-sedan,2026-09-14
Mazda,Mazda3 Hatchback,2026,"2026 Mazda Mazda3 Hatchback Specs, Price & Trims",/2026/08/2026-mazda-mazda3-hatchback-specs-price-and-trims.html,"$25,650",https://www.mazdausa.com/vehicles/mazda3-hatchback,2026-09-14
Mazda,MX-5 Miata RF,2026,"2026 Mazda MX-5 Miata RF Specs, Price & Trims",/2026/08/2026-mazda-mx-5-miata-rf-specs-price-and-trims.html,"$38,450",https://www.mazdausa.com/vehicles/mx-5-miata-rf,2026-09-14
Mazda,CX-50 Hybrid,2026,"2026 Mazda CX-50 Hybrid Specs, Price & Trims",/2026/08/2026-mazda-cx-50-hybrid-specs-price-and-trims.html,"$34,750",https://www.mazdausa.com/vehicles/cx-50-hybrid,2026-09-14
Mazda,CX-70 PHEV,2026,"2026 Mazda CX-70 PHEV Specs, Price & Trims",/2026/08/2026-mazda-cx-70-phev-specs-price-and-trims.html,"$44,450",https://www.mazdausa.com/vehicles/cx-70-phev,2026-09-14
Mazda,CX-90 PHEV,2026,"2026 Mazda CX-90 PHEV Specs, Price & Trims",/2026/08/2026-mazda-cx-90-phev-specs-price-and-trims.html,"$50,695",https://www.mazdausa.com/vehicles/cx-90-phev,2026-09-14
Jeep,Compass,2026,"2026 Jeep Compass Specs, Price & Trims",/2026/08/2026-jeep-compass-specs-price-and-trims.html,"$29,550",https://www.jeep.com/compass.html,2026-09-14
Jeep,Cherokee,2026,"2026 Jeep Cherokee Specs, Price & Trims",/2026/08/2026-jeep-cherokee-specs-price-and-trims.html,"$35,000",https://www.jeep.com/cherokee.html,2026-09-14
Jeep,Wrangler,2026,"2026 Jeep Wrangler Specs, Price & Trims",/2026/08/2026-jeep-wrangler-specs-price-and-trims.html,"$36,035",https://www.jeep.com/wrangler.html,2026-09-14
Jeep,Grand Cherokee,2026,"2026 Jeep Grand Cherokee Specs, Price & Trims",/2026/08/2026-jeep-grand-cherokee-specs-price-and-trims.html,"$39,515",https://www.jeep.com/grand-cherokee.html,2026-09-14
Jeep,Gladiator,2026,"2026 Jeep Gladiator Specs, Price & Trims",/2026/08/2026-jeep-gladiator-specs-price-and-trims.html,"$39,820",https://www.jeep.com/gladiator.html,2026-09-14
Jeep,Grand Wagoneer,2026,"2026 Jeep Grand Wagoneer Specs, Price & Trims",/2026/08/2026-jeep-grand-wagoneer-specs-price-and-trims.html,"$64,690",https://www.jeep.com/grand-wagoneer.html,2026-09-14
Jeep,Wagoneer S,2026,"2026 Jeep Wagoneer S Specs, Price & Trims",/2026/08/2026-jeep-wagoneer-s-specs-price-and-trims.html,"$65,200",https://www.jeep.com/wagoneer-s.html,2026-09-14
Jeep,Recon,2026,"2026 Jeep Recon Specs, Price & Trims",/2026/08/2026-jeep-recon-specs-price-and-trims.html,"$66,995",https://www.jeep.com/recon.html,2026-09-14
Jeep,Wrangler 4xe,2026,"2026 Jeep Wrangler 4xe Specs, Price & Trims",/2026/08/2026-jeep-wrangler-4xe-specs-price-and-trims.html,Not published,https://www.jeep.com/wrangler-4xe.html,2026-09-14
Land Rover,Range Rover,2026,"2026 Land Rover Range Rover Specs, Price & Trims",/2026/08/2026-land-rover-range-rover-specs-price-and-trims.html,"$113,300",https://www.rangerover.com/en-us/range-rover/models-and-specifications.html,2026-09-14
Land Rover,Range Rover Sport,2026,"2026 Land Rover Range Rover Sport Specs, Price & Trims",/2026/08/2026-land-rover-range-rover-sport-specs-price-and-trims.html,"$83,700",https://www.rangerover.com/en-us/range-rover-sport/models-and-specifications.html,2026-09-14
Land Rover,Range Rover Velar,2026,"2026 Land Rover Range Rover Velar Specs, Price & Trims",/2026/08/2026-land-rover-range-rover-velar-specs-price-and-trims.html,"$61,600",https://www.rangerover.com/en-us/range-rover-velar/models-and-specifications.html,2026-09-14
Land Rover,Range Rover Evoque,2026,"2026 Land Rover Range Rover Evoque Specs, Price & Trims",/2026/08/2026-land-rover-range-rover-evoque-specs-price-and-trims.html,"$49,900",https://www.rangerover.com/en-us/range-rover-evoque/models-and-specifications.html,2026-09-14
Land Rover,Defender,2027,"2027 Land Rover Defender Specs, Price & Trims",/2026/08/2027-land-rover-defender-specs-price-and-trims.html,"$61,000",https://www.landroverusa.com/build-your-own/defender.html,2026-09-14
Land Rover,Discovery,2026,"2026 Land Rover Discovery Specs, Price & Trims",/2026/08/2026-land-rover-discovery-specs-price-and-trims.html,"$64,900",https://www.landroverusa.com/discovery/discovery/models-and-specifications.html,2026-09-14
Land Rover,Discovery Sport,2026,"2026 Land Rover Discovery Sport Specs, Price & Trims",/2026/08/2026-land-rover-discovery-sport-specs-price-and-trims.html,"$49,900",https://www.landroverusa.com/discovery/discovery-sport/models-and-specifications.html,2026-09-14
Genesis,G70,2026,"2026 Genesis G70 Specs, Price & Trims",/2026/08/2026-genesis-g70-specs-price-and-trims.html,"$43,450",https://www.genesis.com/us/en/g70,2026-09-14
Genesis,G80,2027,"2027 Genesis G80 Specs, Price & Trims",/2026/08/2027-genesis-g80-specs-price-and-trims.html,"$59,450",https://www.genesis.com/us/en/g80,2026-09-14
Genesis,G90,2026,"2026 Genesis G90 Specs, Price & Trims",/2026/08/2026-genesis-g90-specs-price-and-trims.html,"$92,700",https://www.genesis.com/us/en/build-and-price/2026/g90,2026-09-14
Genesis,GV60,2027,"2027 Genesis GV60 Specs, Price & Trims",/2026/08/2027-genesis-gv60-specs-price-and-trims.html,"$46,250",https://www.genesis.com/us/en/gv60,2026-09-14
Genesis,GV60 Magma,2027,"2027 Genesis GV60 Magma Specs, Price & Trims",/2026/08/2027-genesis-gv60-magma-specs-price-and-trims.html,"$69,950",https://www.genesis.com/us/en/gv60-magma,2026-09-14
Genesis,GV70,2027,"2027 Genesis GV70 Specs, Price & Trims",/2026/08/2027-genesis-gv70-specs-price-and-trims.html,"$49,350",https://www.genesis.com/us/en/gv70,2026-09-14
Genesis,Electrified GV70,2027,"2027 Genesis Electrified GV70 Specs, Price & Trims",/2026/08/2027-genesis-electrified-gv70-specs-price-and-trims.html,"$58,500",https://www.genesis.com/us/en/electrified-gv70,2026-09-14
Genesis,GV80,2027,"2027 Genesis GV80 Specs, Price & Trims",/2026/08/2027-genesis-gv80-specs-price-and-trims.html,"$58,850",https://www.genesis.com/us/en/gv80,2026-09-14
Genesis,GV80 Coupe,2027,"2027 Genesis GV80 Coupe Specs, Price & Trims",/2026/08/2027-genesis-gv80-coupe-specs-price-and-trims.html,"$77,200",https://www.genesis.com/us/en/gv80-coupe,2026-09-14
GMC,Terrain,2027,"2027 GMC Terrain Specs, Price & Trims",/2026/08/2027-gmc-terrain-specs-price-and-trims.html,"$30,400",https://www.gmc.com/suvs/terrain,2026-09-14
GMC,Canyon,2026,"2026 GMC Canyon Specs, Price & Trims",/2026/08/2026-gmc-canyon-specs-price-and-trims.html,"$38,900",https://www.gmc.com/trucks/canyon,2026-09-14
GMC,Acadia,2026,"2026 GMC Acadia Specs, Price & Trims",/2026/08/2026-gmc-acadia-specs-price-and-trims.html,"$43,800",https://www.gmc.com/suvs/previous-year/acadia,2026-09-14
GMC,Yukon,2026,"2026 GMC Yukon Specs, Price & Trims",/2026/08/2026-gmc-yukon-specs-price-and-trims.html,"$69,600",https://www.gmc.com/suvs/yukon,2026-09-14
GMC,Yukon XL,2026,"2026 GMC Yukon XL Specs, Price & Trims",/2026/08/2026-gmc-yukon-xl-specs-price-and-trims.html,"$72,600",https://www.gmc.com/suvs/yukon,2026-09-14
GMC,Sierra 1500,2026,"2026 GMC Sierra 1500 Specs, Price & Trims",/2026/08/2026-gmc-sierra-1500-specs-price-and-trims.html,"$38,300",https://www.gmc.com/trucks/sierra/1500,2026-09-14
GMC,Sierra HD,2027,"2027 GMC Sierra HD Specs, Price & Trims",/2026/08/2027-gmc-sierra-hd-specs-price-and-trims.html,"$47,000+",https://www.gmc.com/vehicles,2026-09-14
GMC,Sierra EV,2026,"2026 GMC Sierra EV Specs, Price & Trims",/2026/08/2026-gmc-sierra-ev-specs-price-and-trims.html,"$62,400",https://www.gmc.com/electric/sierra-ev,2026-09-14
GMC,HUMMER EV Pickup,2026,"2026 GMC HUMMER EV Pickup Specs, Price & Trims",/2026/08/2026-gmc-hummer-ev-pickup-specs-price-and-trims.html,"$97,200",https://www.gmc.com/electric/hummer-ev/pickup-truck,2026-09-14
GMC,HUMMER EV SUV,2026,"2026 GMC HUMMER EV SUV Specs, Price & Trims",/2026/08/2026-gmc-hummer-ev-suv-specs-price-and-trims.html,"$97,200",https://www.gmc.com/electric/hummer-ev/suv,2026-09-14
GMC,Savana Cargo,2027,"2027 GMC Savana Cargo Specs, Price & Trims",/2026/08/2027-gmc-savana-cargo-specs-price-and-trims.html,"$42,200+",https://www.gmc.com/vehicles,2026-09-14
GMC,Savana Passenger,2027,"2027 GMC Savana Passenger Specs, Price & Trims",/2026/08/2027-gmc-savana-passenger-specs-price-and-trims.html,"$47,950+",https://www.gmc.com/vehicles,2026-09-14
GMC,Sierra 2500HD,2026,"2026 GMC Sierra 2500HD Specs, Price & Trims",/2026/08/2026-gmc-sierra-2500hd-specs-price-and-trims.html,"$47,000",https://www.gmc.com/trucks/sierra/2500hd-3500hd,2026-09-14
GMC,Sierra 3500HD,2026,"2026 GMC Sierra 3500HD Specs, Price & Trims",/2026/08/2026-gmc-sierra-3500hd-specs-price-and-trims.html,"$47,900",https://www.gmc.com/trucks/sierra/2500hd-3500hd,2026-09-14
GMC,Sierra 3500HD Chassis Cab,2026,"2026 GMC Sierra 3500HD Chassis Cab Specs, Price & Trims",/2026/08/2026-gmc-sierra-3500hd-chassis-cab-specs-price-and-trims.html,"$47,500",https://www.gmc.com/trucks/sierra-3500hd-chassis-cab,2026-09-14
GMC,Savana Cargo 2500,2027,"2027 GMC Savana Cargo 2500 Specs, Price & Trims",/2026/08/2027-gmc-savana-cargo-2500-specs-price-and-trims.html,"$42,700",https://www.gmc.com/vans/previous-year/savana/cargo,2026-09-14
GMC,Savana Cargo 3500,2027,"2027 GMC Savana Cargo 3500 Specs, Price & Trims",/2026/08/2027-gmc-savana-cargo-3500-specs-price-and-trims.html,"$46,650",https://www.gmc.com/vans/previous-year/savana/cargo,2026-09-14
GMC,Savana Passenger 2500,2027,"2027 GMC Savana Passenger 2500 Specs, Price & Trims",/2026/08/2027-gmc-savana-passenger-2500-specs-price-and-trims.html,"$48,550",https://www.gmc.com/vans/previous-year/savana/passenger,2026-09-14
GMC,Savana Passenger 3500,2027,"2027 GMC Savana Passenger 3500 Specs, Price & Trims",/2026/08/2027-gmc-savana-passenger-3500-specs-price-and-trims.html,"$49,750",https://www.gmc.com/vans/previous-year/savana/passenger,2026-09-14
Ram,Ram 1500,2026,"2026 Ram Ram 1500 Specs, Price & Trims",/2026/08/2026-ram-ram-1500-specs-price-and-trims.html,"$42,025",https://www.ramtrucks.com/bmo.ram_1500_dt.html,2026-09-14
Ram,Ram 2500,2026,"2026 Ram Ram 2500 Specs, Price & Trims",/2026/08/2026-ram-ram-2500-specs-price-and-trims.html,"$46,855",https://www.ramtrucks.com/bmo.ram_2500.html,2026-09-14
Ram,Ram 3500,2026,"2026 Ram Ram 3500 Specs, Price & Trims",/2026/08/2026-ram-ram-3500-specs-price-and-trims.html,"$48,155",https://www.ramtrucks.com/bmo.ram_3500.html,2026-09-14
Ram,Ram Chassis Cab,2026,"2026 Ram Ram Chassis Cab Specs, Price & Trims",/2026/08/2026-ram-ram-chassis-cab-specs-price-and-trims.html,"$48,605",https://www.ramtrucks.com/ram-chassis-cab.html,2026-09-14
Ram,Ram ProMaster,2026,"2026 Ram Ram ProMaster Specs, Price & Trims",/2026/08/2026-ram-ram-promaster-specs-price-and-trims.html,"$49,065",https://www.ramtrucks.com/bmo.ram_promaster.html,2026-09-14
Ram,Ram ProMaster EV,2026,"2026 Ram Ram ProMaster EV Specs, Price & Trims",/2026/08/2026-ram-ram-promaster-ev-specs-price-and-trims.html,"$56,495",https://www.ramtrucks.com/electric/ram-promaster-ev.html,2026-09-14
Ram,Ram 1500 REV,2026,"2026 Ram Ram 1500 REV Specs, Price & Trims",/2026/08/2026-ram-ram-1500-rev-specs-price-and-trims.html,Price not announced,https://www.ramtrucks.com/electric/1500-rev.html,2026-09-14
